114.0,194.0,80.0,90.0,0.707732,v
313.0,178.0,45.0,92.0,0.775104,d
312.0,161.0,129.0,121.0,0.686812,contractile
312.0,161.0,139.0,130.0,0.743,contraction
130.0,9.0,210.0,223.0,0.172757,collies
130.0,9.0,210.0,223.0,0.153114,collies
130.0,9.0,210.0,223.0,0.13702,collies
130.0,8.0,211.0,225.0,0.310935,contractile
130.0,9.0,211.0,224.0,0.348067,contractile
130.0,9.0,211.0,224.0,0.316108,contractile
130.0,9.0,211.0,224.0,0.312789,contractile
130.0,9.0,211.0,224.0,0.33055,contractile
130.0,1.0,211.0,232.0,0.348067,contractile
130.0,1.0,211.0,232.0,0.398168,contractile
130.0,1.0,212.0,232.0,0.198132,contractile
2.0,1.0,183.0,301.0,0.0533494,c
2.0,1.0,183.0,325.0,0.00112645,contraction
2.0,1.0,183.0,325.0,0.00158274,contraction
2.0,1.0,183.0,325.0,0.00139019,contraction
2.0,1.0,183.0,325.0,0.00182771,contraction
2.0,1.0,183.0,325.0,0.00158274,contraction
217.0,1.0,154.0,97.0,0.782973,doors
217.0,1.0,154.0,97.0,0.736533,doors
217.0,1.0,154.0,97.0,0.710567,doors
246.0,12.0,27.0,47.0,0.912914,cl
246.0,12.0,27.0,47.0,0.900749,cl
246.0,12.0,27.0,47.0,0.899365,cl
246.0,12.0,27.0,47.0,0.913156,cl
246.0,12.0,27.0,47.0,0.925236,cl
246.0,12.0,27.0,47.0,0.925236,cl
246.0,12.0,27.0,47.0,0.972803,cl
246.0,12.0,27.0,47.0,0.972803,cl
246.0,12.0,27.0,47.0,0.977021,cl
246.0,12.0,27.0,47.0,0.977021,cl
246.0,12.0,27.0,47.0,0.977021,cl
215.0,12.0,27.0,47.0,0.912914,cl
215.0,12.0,27.0,47.0,0.900749,cl
215.0,12.0,27.0,47.0,0.919406,cl
215.0,12.0,27.0,47.0,0.925236,cl
215.0,12.0,27.0,47.0,0.932274,cl
215.0,12.0,27.0,47.0,0.932274,cl
215.0,12.0,27.0,47.0,0.975482,cl
215.0,12.0,27.0,47.0,0.975482,cl
215.0,12.0,27.0,47.0,0.977021,cl
215.0,12.0,27.0,47.0,0.977021,cl
215.0,12.0,27.0,47.0,0.977021,cl
215.0,12.0,27.0,47.0,0.978797,cl
215.0,12.0,27.0,47.0,0.98068,cl
215.0,12.0,27.0,47.0,0.982793,cl
276.0,13.0,32.0,45.0,0.903644,collins
276.0,13.0,32.0,45.0,0.901028,collins
276.0,13.0,32.0,45.0,0.896601,collins
276.0,13.0,32.0,45.0,0.917159,collins
276.0,13.0,32.0,45.0,0.924895,collins
276.0,13.0,32.0,45.0,0.924895,collins
276.0,13.0,32.0,45.0,0.972672,collins
276.0,13.0,32.0,45.0,0.972672,collins
276.0,13.0,32.0,45.0,0.972672,collins
276.0,13.0,32.0,45.0,0.974383,collins
276.0,13.0,32.0,45.0,0.974383,collins
276.0,13.0,32.0,45.0,0.976359,collins
276.0,13.0,32.0,45.0,0.976359,collins
276.0,13.0,32.0,45.0,0.980805,collins
219.0,1.0,112.0,34.0,0.845435,mate
220.0,1.0,103.0,30.0,0.845986,millier
257.0,1.0,26.0,12.0,0.922417,straightener
257.0,1.0,26.0,12.0,0.93744,straightener
223.0,1.0,26.0,12.0,0.935314,contraction
193.0,12.0,21.0,47.0,0.848547,contractile
307.0,38.0,28.0,21.0,0.963822,n
307.0,42.0,19.0,17.0,0.919404,seasonality
305.0,39.0,34.0,41.0,0.891213,n
305.0,39.0,34.0,41.0,0.888301,n
305.0,39.0,35.0,42.0,0.925299,n
258.0,20.0,3.0,32.0,0.940108,contractions
258.0,20.0,3.0,31.0,0.955664,contraction
227.0,20.0,3.0,31.0,0.956792,contraction
227.0,20.0,3.0,32.0,0.940108,contractions
193.0,12.0,21.0,47.0,0.82394,contractile
148.0,266.0,66.0,53.0,0.855619,ind
148.0,266.0,68.0,53.0,0.833,ind
148.0,266.0,70.0,53.0,0.830524,ind
13.0,264.0,128.0,62.0,0.909976,moma
240.0,251.0,32.0,16.0,0.724131,ro
228.0,250.0,51.0,18.0,0.789793,collie
270.0,269.0,27.0,47.0,0.977871,s
88.0,270.0,38.0,45.0,0.883152,startle
16.0,269.0,38.0,47.0,0.880341,startle
16.0,270.0,38.0,46.0,0.860611,startle
226.0,316.0,59.0,10.0,0.915776,sharpen
226.0,316.0,59.0,10.0,0.904543,sharpen
226.0,316.0,59.0,10.0,0.964175,sharpen
193.0,151.0,87.0,119.0,0.494529,s
193.0,151.0,94.0,119.0,0.466915,s
130.0,1.0,212.0,232.0,0.295673,contractile
220.0,1.0,108.0,32.0,0.815404,mat
223.0,1.0,25.0,12.0,0.76178,contraction
259.0,1.0,22.0,12.0,0.728151,startles
293.0,1.0,26.0,30.0,0.777906,7
305.0,39.0,34.0,41.0,0.85888,n
227.0,19.0,4.0,33.0,0.943376,contraction
216.0,229.0,117.0,90.0,0.719319,disk
312.0,161.0,139.0,130.0,0.727187,contraction
193.0,151.0,94.0,119.0,0.606764,s
130.0,1.0,217.0,232.0,0.464434,coll
234.0,251.0,39.0,17.0,0.891294,ra
338.0,258.0,150.0,68.0,0.864662,drivel
330.0,252.0,158.0,74.0,0.710561,drivel
115.0,293.0,236.0,33.0,0.76586,glutinous
13.0,264.0,128.0,62.0,0.936342,moma
329.0,251.0,160.0,75.0,0.714818,drivel
130.0,8.0,211.0,225.0,0.41974,contractile
223.0,1.0,25.0,12.0,0.924181,contraction
258.0,20.0,3.0,32.0,0.946691,contractions
227.0,19.0,4.0,33.0,0.954961,contraction
194.0,277.0,3.0,31.0,0.923834,contraction
129.0,306.0,8.0,10.0,0.912852,e
13.0,264.0,128.0,62.0,0.906195,moma
216.0,229.0,117.0,90.0,0.914417,disk
147.0,228.0,186.0,91.0,0.735771,nodisic
338.0,264.0,150.0,62.0,0.818556,driver
336.0,254.0,152.0,72.0,0.850719,drivel
329.0,251.0,160.0,75.0,0.838809,drivel
473.0,269.0,12.0,35.0,0.967724,contractile
88.0,270.0,38.0,46.0,0.937969,startle
16.0,269.0,38.0,47.0,0.82455,startle
113.0,186.0,84.0,101.0,0.469852,x
313.0,176.0,45.0,95.0,0.830518,c
305.0,39.0,35.0,42.0,0.935679,n
219.0,1.0,112.0,34.0,0.876235,mate
329.0,293.0,15.0,33.0,0.781583,l
142.0,310.0,6.0,5.0,0.836507,0
307.0,42.0,16.0,11.0,0.865959,contraction
219.0,1.0,112.0,34.0,0.837115,mate
313.0,171.0,45.0,100.0,0.871877,c
13.0,264.0,128.0,62.0,0.909561,moma
159.0,253.0,8.0,14.0,0.912935,li
212.0,293.0,8.0,4.0,0.472854,contractile
36.0,197.0,78.0,73.0,0.436314,o
307.0,38.0,28.0,21.0,0.703286,n
220.0,266.0,113.0,53.0,0.927865,disk
338.0,258.0,150.0,68.0,0.84126,drivel
307.0,38.0,37.0,26.0,0.73849,v
194.0,277.0,25.0,31.0,0.975514,personalize
177.0,315.0,113.0,11.0,0.911182,readout
194.0,277.0,45.0,31.0,0.952975,participate
58.0,265.0,24.0,3.0,0.825363,start
307.0,38.0,37.0,26.0,0.631812,v
332.0,294.0,6.0,7.0,0.81617,ed
312.0,164.0,102.0,117.0,0.456693,contractile
227.0,19.0,34.0,33.0,0.99366,contractile
312.0,161.0,139.0,130.0,0.717921,contraction
212.0,293.0,8.0,11.0,0.92824,c
151.0,269.0,58.0,47.0,0.990947,line
215.0,12.0,58.0,47.0,0.996245,lilia
341.0,270.0,59.0,45.0,0.991454,jill
270.0,269.0,61.0,47.0,0.994588,sk
331.0,278.0,26.0,29.0,0.973356,startle
223.0,1.0,58.0,12.0,0.972206,contraction
223.0,1.0,60.0,12.0,0.974473,contraction
227.0,1.0,52.0,11.0,0.987066,startle
194.0,277.0,79.0,31.0,0.925326,headlined
330.0,278.0,4.0,9.0,0.63949,l
294.0,278.0,40.0,10.0,0.806594,contractile
302.0,55.0,11.0,8.0,0.763249,contraction
151.0,269.0,100.0,47.0,0.997389,nun
329.0,251.0,160.0,75.0,0.84235,drivel
418.0,270.0,29.0,45.0,0.988941,transitional
328.0,231.0,170.0,95.0,0.69391,drivel
88.0,270.0,37.0,45.0,0.977072,startle
16.0,270.0,37.0,45.0,0.977072,startle
63.0,198.0,51.0,72.0,0.787588,o
63.0,198.0,51.0,72.0,0.787588,o
117.0,196.0,76.0,71.0,0.767725,x
192.0,150.0,95.0,120.0,0.546115,s
130.0,8.0,211.0,225.0,0.359935,contractile
2.0,1.0,183.0,301.0,0.0648748,c
2.0,1.0,183.0,325.0,0.00142573,contraction
227.0,1.0,52.0,11.0,0.965139,startle
307.0,38.0,37.0,26.0,0.856782,v
293.0,278.0,41.0,11.0,0.821306,contractile
216.0,229.0,117.0,90.0,0.924259,disk
228.0,250.0,51.0,18.0,0.887423,collie
334.0,304.0,10.0,22.0,0.958842,contractile
473.0,269.0,12.0,35.0,0.961254,contractile
227.0,1.0,52.0,11.0,0.987612,startle
302.0,55.0,12.0,8.0,0.816063,contraction
418.0,269.0,29.0,46.0,0.987963,proposition
88.0,270.0,38.0,46.0,0.991674,startle
16.0,269.0,38.0,47.0,0.971396,startle
36.0,197.0,78.0,73.0,0.580179,o
312.0,164.0,102.0,117.0,0.645342,contractile
222.0,1.0,66.0,13.0,0.950056,contraction
223.0,1.0,60.0,12.0,0.983253,contraction
2.0,1.0,183.0,301.0,0.0574267,c
141.0,228.0,193.0,91.0,0.541559,nodisic
223.0,1.0,62.0,12.0,0.984603,contraction
214.0,299.0,6.0,11.0,0.957621,contractile
293.0,1.0,25.0,29.0,0.841936,t
114.0,193.0,82.0,92.0,0.70076,v
141.0,228.0,193.0,91.0,0.79657,nodisic
306.0,40.0,25.0,20.0,0.913788,s
329.0,250.0,169.0,76.0,0.628012,drivel
2.0,1.0,183.0,301.0,0.139285,c
293.0,1.0,26.0,30.0,0.870966,7
177.0,315.0,113.0,11.0,0.965178,readout
114.0,192.0,82.0,93.0,0.765099,x
130.0,5.0,211.0,228.0,0.760458,consultation
194.0,277.0,79.0,31.0,0.919027,headlined
331.0,278.0,26.0,29.0,0.986419,startle
142.0,310.0,6.0,5.0,0.79042,0
113.0,186.0,84.0,101.0,0.842793,x
194.0,277.0,79.0,31.0,0.88425,headlined
329.0,251.0,160.0,75.0,0.881503,drivel
341.0,269.0,106.0,46.0,0.999297,drive
36.0,197.0,78.0,73.0,0.661952,o
130.0,1.0,217.0,232.0,0.902895,coll
305.0,39.0,35.0,42.0,0.847161,n
293.0,274.0,42.0,15.0,0.779259,linearly
222.0,1.0,66.0,13.0,0.987443,contraction
312.0,161.0,139.0,130.0,0.852005,contraction
113.0,186.0,84.0,101.0,0.839562,x
306.0,38.0,38.0,26.0,0.877421,n
194.0,274.0,141.0,34.0,0.841655,enlists
194.0,274.0,141.0,36.0,0.843672,halls
220.0,266.0,113.0,53.0,0.838293,disk
344.0,98.0,156.0,181.0,0.510223,starter
330.0,278.0,27.0,29.0,0.983082,contractile
329.0,250.0,169.0,76.0,0.919058,drivel
330.0,278.0,27.0,34.0,0.936646,contractile
215.0,12.0,93.0,47.0,0.99794,dirk
302.0,38.0,42.0,26.0,0.453615,n
141.0,228.0,193.0,91.0,0.877891,nodisic
329.0,250.0,169.0,76.0,0.964062,drivel
219.0,1.0,112.0,34.0,0.942422,mate
69.0,308.0,90.0,18.0,0.946582,anticipated
270.0,250.0,228.0,76.0,0.992281,skidriver
270.0,231.0,228.0,95.0,0.973744,skidrita
194.0,274.0,163.0,38.0,0.863162,hallowed
302.0,38.0,42.0,43.0,0.768222,a
129.0,306.0,21.0,18.0,0.761439,contraction
194.0,274.0,195.0,38.0,0.902215,analyzed
151.0,231.0,347.0,95.0,0.980756,nonskidis
219.0,1.0,112.0,34.0,0.96213,mate
219.0,1.0,112.0,34.0,0.940766,mate
129.0,266.0,89.0,53.0,0.940871,no
139.0,299.0,9.0,16.0,0.898836,l
36.0,186.0,161.0,101.0,0.942936,contractile
16.0,269.0,110.0,47.0,0.996653,mount
329.0,251.0,160.0,75.0,0.987711,drivel
139.0,274.0,250.0,41.0,0.92909,notarizing
13.0,264.0,205.0,62.0,0.923896,momeno
227.0,19.0,117.0,62.0,0.95174,junk
2.0,1.0,183.0,325.0,0.500367,contraction
141.0,228.0,193.0,91.0,0.806754,nodisic
227.0,19.0,117.0,62.0,0.95174,junk
69.0,308.0,221.0,18.0,0.91277,proportional
13.0,264.0,320.0,62.0,0.983041,monologist
131.0,9.0,209.0,190.0,0.518665,consultation
192.0,150.0,95.0,120.0,0.667303,s
151.0,231.0,347.0,95.0,0.998972,nonskidis
13.0,264.0,320.0,62.0,0.983041,monologist
227.0,19.0,117.0,62.0,0.973305,junk
139.0,274.0,331.0,41.0,0.89768,housewife
129.0,274.0,341.0,50.0,0.682225,householder
215.0,1.0,156.0,97.0,0.846501,doke
227.0,18.0,117.0,63.0,0.966758,juke
57.0,231.0,441.0,95.0,0.993486,merchandised
158.0,246.0,13.0,21.0,0.867606,c
329.0,293.0,15.0,33.0,0.932052,l
158.0,246.0,32.0,21.0,0.951729,l
69.0,274.0,401.0,50.0,0.868927,inconsolable
130.0,1.0,217.0,232.0,0.867795,coll
2.0,186.0,195.0,108.0,0.974516,contractile
216.0,1.0,284.0,320.0,0.701905,straightener
13.0,228.0,321.0,98.0,0.944115,monologist
215.0,1.0,156.0,97.0,0.870187,doke
58.0,246.0,132.0,22.0,0.557399,caroline
13.0,228.0,457.0,98.0,0.761967,moneylenders
13.0,227.0,457.0,99.0,0.761967,moneylenders
57.0,231.0,441.0,95.0,0.996682,merchandised
57.0,231.0,441.0,95.0,0.996414,merchandised
13.0,227.0,458.0,99.0,0.699261,monounsaturate
57.0,231.0,441.0,95.0,0.997137,merchandised
13.0,227.0,458.0,99.0,0.593719,monounsaturate
13.0,227.0,485.0,99.0,0.992643,nondiscrimination
2.0,186.0,195.0,108.0,0.949344,contractile
307.0,73.0,193.0,230.0,0.743549,decorative
13.0,227.0,485.0,99.0,0.989473,nondiscrimination
193.0,12.0,151.0,69.0,0.974907,looks
13.0,227.0,485.0,99.0,0.977075,nondiscrimination
13.0,227.0,485.0,99.0,0.977075,nondiscrimination
193.0,1.0,178.0,97.0,0.948564,looks
13.0,227.0,485.0,99.0,0.977075,nondiscrimination
13.0,227.0,485.0,99.0,0.977075,nondiscrimination
216.0,1.0,284.0,320.0,0.754322,straightener
2.0,186.0,496.0,140.0,0.979863,noncommunicable
2.0,186.0,496.0,140.0,0.979863,noncommunicable
190.0,146.0,98.0,124.0,0.839657,s
130.0,1.0,217.0,232.0,0.832828,coll
2.0,161.0,496.0,165.0,0.988786,unconstitutionally
147.0,1.0,224.0,100.0,0.906485,zionist
190.0,1.0,310.0,320.0,0.877994,straightener
2.0,1.0,345.0,325.0,0.187774,startles
2.0,1.0,345.0,325.0,0.187774,startles
145.0,1.0,226.0,177.0,0.717803,solidifies
2.0,1.0,369.0,325.0,0.0922876,startles
2.0,1.0,498.0,325.0,0.910455,contraction
2.0,1.0,498.0,325.0,0.910455,contraction
2.0,1.0,498.0,325.0,0.978017,contraction
